Date,Site,Sample,Depth,Volume,Root_Weight,Notes,wt_by_vol,Station_Name,SPEI_12_May,SPEI_6_May,SPEI_12_Sept,SPEI_6_Sept,precip_annual,precip_JJAS,precip_FMAM,precip_ONDJ,precip_intraCV,sitesampledepth
2019,DWB,7,0-15,1200,171,,0.1425,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 7 0-15
2019,DWB,7,15-30,850,190,,0.223529412,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 7 15-30
2019,DWB,8,0-15,1800,1254,,0.696666667,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 8 0-15
2019,DWB,8,15-30,2550,373,,0.14627451,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 8 15-30
2019,DWB,9,0-15,1300,310,,0.238461538,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 9 0-15
2019,DWB,9,15-30,450,47,,0.104444444,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 9 15-30
2019,DWB,10,0-15,1600,215,,0.134375,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 10 0-15
2019,DWB,10,15-30,800,90,,0.1125,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,DWB 10 15-30
2019,C,1,0-15,1800,43,,0.023888889,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 1 0-15
2019,C,1,15-30,3150,286,,0.090793651,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 1 15-30
2019,C,2,0-15,800,6,,0.0075,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 2 0-15
2019,C,2,15-30,1100,170,,0.154545455,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 2 15-30
2019,C,3,0-15,2450,75,,0.030612245,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 3 0-15
2019,C,3,15-30,2200,340,,0.154545455,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 3 15-30
2019,C,4,0-15,1650,146,,0.088484848,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 4 0-15
2019,C,4,15-30,2200,839,,0.381363636,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 4 15-30
2019,C,5,0-15,1350,42,,0.031111111,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 5 0-15
2019,C,5,15-30,1600,418,,0.26125,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 5 15-30
2019,C,6,0-15,2150,42,,0.019534884,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 6 0-15
2019,C,6,15-30,2050,391,,0.190731707,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 6 15-30
2019,C,7,0-15,2400,11,,0.004583333,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 7 0-15
2019,C,7,15-30,1700,521,,0.306470588,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 7 15-30
2019,C,8,0-15,2250,352,,0.156444444,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 8 0-15
2019,C,8,15-30,2250,431,,0.191555556,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 8 15-30
2019,C,9,0-15,1650,332,,0.201212121,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 9 0-15
2019,C,9,15-30,1350,871,,0.645185185,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 9 15-30
2019,C,10,0-15,1000,17,,0.017,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 10 0-15
2019,C,10,15-30,550,285,,0.518181818,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,C 10 15-30
2019,M,1,0-15,2650,1030,,0.388679245,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 1 0-15
2019,M,1,15-30,2100,587,,0.27952381,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 1 15-30
2019,M,2,0-15,2100,2144,,1.020952381,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 2 0-15
2019,M,2,15-30,1500,1378,,0.918666667,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 2 15-30
2019,M,3,0-15,2950,185,,0.062711864,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 3 0-15
2019,M,3,15-30,800,415,,0.51875,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 3 15-30
2019,M,4,0-15,2100,453,,0.215714286,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 4 0-15
2019,M,4,15-30,2000,403,,0.2015,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 4 15-30
2019,M,5,0-15,2850,236,,0.082807018,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 5 0-15
2019,M,5,15-30,1700,758,,0.445882353,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 5 15-30
2019,M,6,0-15,3150,614,,0.194920635,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 6 0-15
2019,M,6,15-30,1550,275,,0.177419355,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 6 15-30
2019,M,7,0-15,3300,746,,0.226060606,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 7 0-15
2019,M,7,15-30,2350,87,,0.037021277,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 7 15-30
2019,M,8,0-15,3600,57,,0.015833333,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 8 0-15
2019,M,8,15-30,1700,314,,0.184705882,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 8 15-30
2019,M,9,0-15,2850,292,,0.10245614,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 9 0-15
2019,M,9,15-30,2350,332,,0.141276596,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 9 15-30
2019,M,10,0-15,2150,405,,0.188372093,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 10 0-15
2019,M,10,15-30,1300,413,,0.317692308,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 10 15-30
2019,M,11,0-15,1150,42,,0.036521739,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 11 0-15
2019,M,11,15-30,750,82,,0.109333333,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 11 15-30
2019,M,12,0-15,1350,101,,0.074814815,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 12 0-15
2019,M,12,15-30,1200,368,,0.306666667,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 12 15-30
2019,M,13,0-15,1200,121,,0.100833333,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 13 0-15
2019,M,13,15-30,1300,346,,0.266153846,Five Points,0.789604186,1.145699487,0.350410235,-0.430169439,256.0638471,101.3829877,68.6170251,86.0638343,3.893263218,M 13 15-30
2019,F,1,0-15,1650,102,,0.061818182,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 1 0-15
2019,F,1,15-30,600,206,,0.343333333,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 1 15-30
2019,F,2,0-15,1350,152,,0.112592593,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 2 0-15
2019,F,2,15-30,950,853,,0.897894737,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 2 15-30
2019,F,3,0-15,1050,149,,0.141904762,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 3 0-15
2019,F,3,15-30,1250,317,,0.2536,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 3 15-30
2019,F,4,0-15,1000,73,,0.073,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 4 0-15
2019,F,4,15-30,1000,919,,0.919,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 4 15-30
2019,F,5,0-15,2100,77,,0.036666667,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 5 0-15
2019,F,5,15-30,1750,107,,0.061142857,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 5 15-30
2019,F,6,0-15,1700,110,,0.064705882,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 6 0-15
2019,F,6,15-30,900,208,,0.231111111,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 6 15-30
2019,F,7,0-15,1200,248,,0.206666667,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 7 0-15
2019,F,7,15-30,950,387,,0.407368421,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 7 15-30
2019,F,8,0-15,1200,560,,0.466666667,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 8 0-15
2019,F,8,15-30,600,520,,0.866666667,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 8 15-30
2019,F,9,0-15,1450,149,,0.102758621,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 9 0-15
2019,F,9,15-30,1550,97,,0.062580645,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 9 15-30
2019,F,10,0-15,1500,144,,0.096,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 10 0-15
2019,F,10,15-30,1250,185,,0.148,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 10 15-30
2019,F,11,0-15,1700,49,,0.028823529,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 11 0-15
2019,F,11,15-30,1950,130,,0.066666667,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 11 15-30
2019,F,12,0-15,1600,119,,0.074375,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 12 0-15
2019,F,12,15-30,1050,305,,0.29047619,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 12 15-30
2019,F,13,0-15,1650,437,,0.264848485,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 13 0-15
2019,F,13,15-30,1300,530,,0.407692308,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 13 15-30
2019,F,14,0-15,900,133,,0.147777778,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 14 0-15
2019,F,14,15-30,1000,316,,0.316,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 14 15-30
2019,F,15,0-15,1300,36,,0.027692308,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 15 0-15
2019,F,15,15-30,1200,646,,0.538333333,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 15 15-30
2019,F,16,0-15,1300,218,,0.167692308,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 16 0-15
2019,F,16,15-30,600,74,,0.123333333,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 16 15-30
2019,F,17,0-15,2100,68,,0.032380952,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 17 0-15
2019,F,17,15-30,1800,408,,0.226666667,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 17 15-30
2019,F,18,0-15,900,511,,0.567777778,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 18 0-15
2019,F,18,15-30,1050,279,,0.265714286,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 18 15-30
2019,F,19,0-15,1300,149,,0.114615385,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 19 0-15
2019,F,19,15-30,1050,47,,0.044761905,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 19 15-30
2019,F,20,0-15,1300,333,,0.256153846,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 20 0-15
2019,F,20,15-30,950,702,,0.738947368,Deep Well,0.693738969,0.949973325,-0.093292935,-0.724423279,230.3589708,87.6923067,60.6153834,82.0512807,3.708812506,F 20 15-30
2020,DW,1,0-15,1000,10,,0.01,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 1 0-15
2020,DW,1,15-30,800,70,,0.0875,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 1 15-30
2020,DW,2,0-15,1100,90,,0.081818182,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 2 0-15
2020,DW,2,15-30,750,70,,0.093333333,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 2 15-30
2020,DW,3,0-15,1800,180,,0.1,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 3 0-15
2020,DW,3,15-30,950,30,,0.031578947,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 3 15-30
2020,DW,4,0-15,1850,170,,0.091891892,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 4 0-15
2020,DW,4,15-30,1300,120,,0.092307692,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 4 15-30
2020,DW,5,0-15,1450,480,,0.331034483,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 5 0-15
2020,DW,5,15-30,1200,180,,0.15,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 5 15-30
2020,DW,6,0-15,2000,70,,0.035,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 6 0-15
2020,DW,6,15-30,1000,10,,0.01,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 6 15-30
2020,DW,7,0-15,1450,70,,0.048275862,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 7 0-15
2020,DW,7,15-30,1100,70,,0.063636364,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 7 15-30
2020,DW,8,0-15,1450,410,,0.282758621,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 8 0-15
2020,DW,8,15-30,1000,90,,0.09,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 8 15-30
2020,DW,9,0-15,1000,110,,0.11,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 9 0-15
2020,DW,9,15-30,1350,80,,0.059259259,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 9 15-30
2020,DW,10,0-15,1450,520,,0.35862069,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 10 0-15
2020,DW,10,15-30,1000,160,,0.16,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DW 10 15-30
2020,DWB,1,0-15,1550,150,,0.096774194,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 1 0-15
2020,DWB,1,15-30,700,70,,0.1,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 1 15-30
2020,DWB,2,0-15,1350,280,,0.207407407,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 2 0-15
2020,DWB,2,15-30,700,160,,0.228571429,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 2 15-30
2020,DWB,3,0-15,800,20,,0.025,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 3 0-15
2020,DWB,3,15-30,650,90,,0.138461538,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 3 15-30
2020,DWB,4,0-15,1400,280,,0.2,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 4 0-15
2020,DWB,4,15-30,950,90,,0.094736842,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 4 15-30
2020,DWB,5,0-15,1500,490,,0.326666667,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 5 0-15
2020,DWB,5,15-30,1000,140,,0.14,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 5 15-30
2020,DWB,6,0-15,850,200,,0.235294118,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 6 0-15
2020,DWB,6,15-30,600,90,,0.15,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 6 15-30
2020,DWB,7,0-15,700,100,,0.142857143,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 7 0-15
2020,DWB,7,15-30,800,110,,0.1375,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 7 15-30
2020,DWB,8,0-15,1550,190,,0.122580645,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 8 0-15
2020,DWB,8,15-30,1300,40,,0.030769231,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 8 15-30
2020,DWB,9,0-15,1425,50,,0.035087719,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 9 0-15
2020,DWB,9,15-30,500,20,,0.04,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 9 15-30
2020,DWB,10,0-15,1300,510,,0.392307692,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 10 0-15
2020,DWB,10,15-30,850,130,,0.152941176,Deep Well,-0.574397595,-0.63138895,-0.665794974,-1.387795278,226.5641025,101.7435898,39.9999987,84.820514,4.421632356,DWB 10 15-30
2020,C,1,0-15,1720,10,,0.005813953,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 1 0-15
2020,C,1,15-30,2140,60,,0.028037383,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 1 15-30
2020,C,2,0-15,900,10,,0.011111111,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 2 0-15
2020,C,2,15-30,1000,90,,0.09,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 2 15-30
2020,C,3,0-15,1850,10,,0.005405405,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 3 0-15
2020,C,3,15-30,2025,260,,0.128395062,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 3 15-30
2020,C,4,0-15,1610,180,,0.111801242,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 4 0-15
2020,C,4,15-30,1875,240,,0.128,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 4 15-30
2020,C,5,0-15,1550,50,,0.032258065,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 5 0-15
2020,C,5,15-30,1075,100,,0.093023256,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 5 15-30
2020,C,6,0-15,2350,80,,0.034042553,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 6 0-15
2020,C,6,15-30,1500,120,,0.08,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 6 15-30
2020,C,7,0-15,1650,10,,0.006060606,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 7 0-15
2020,C,7,15-30,1250,160,,0.128,Five Points,-0.361319764,-0.573390257,-0.80559121,-1.542371907,215.6554683,91.8085135,38.5106419,85.33631285,4.102604182,C 7 15-30
